x,y,expertlabel,NDAI,SD,CORR,DF,CF,BF,AF,AN
373,317,-1,-1.1576577,0.93485862,0.12104818,292.65533,282.73334,265.7865,242.67932,229.68683
374,317,-1,-1.1066399,1.1254908,0.12064129,293.46451,282.83206,266.21997,243.06224,229.87466
375,317,-1,-1.2555084,1.0134343,0.11962241,293.1442,283.08014,266.76904,243.3416,230.04324
376,317,-1,-1.2802604,0.60017419,0.12072963,293.20441,283.2728,266.76904,243.13208,230.16606
377,317,-1,-0.83290017,0.52668321,0.12062647,293.35614,283.47507,266.73291,243.4572,230.47914
378,317,-1,-0.75434625,0.40641645,0.12128072,293.12494,283.18851,266.19348,243.36087,230.4984
379,317,-1,-1.011313,0.32069877,0.12182722,293.25256,282.69241,266.48004,243.87141,230.68866
380,317,-1,-1.0402025,0.4254708,0.12148785,293.32965,282.81522,266.42468,243.85214,230.87169
381,317,-1,-0.83590686,0.41549724,0.1213437,292.84558,282.98138,266.32593,244.08334,231.18716
382,317,-1,-0.79252273,0.70788282,0.12130654,293.27185,282.71408,265.94061,244.36751,231.36057
383,317,-1,-0.70792365,0.86163306,0.12251918,293.97025,282.67554,265.88281,244.17726,231.38223
193,318,-1,-1.0344949,1.1455494,0.11338153,266.84131,258.33054,246.56624,226.52238,214.67621
194,318,-1,-1.1768289,0.73087633,0.11358184,266.1405,258.93021,247.52713,226.85472,214.6786
195,318,-1,-1.0326231,0.56990743,0.1135439,266.30908,259.86942,249.05156,226.79933,214.96761
196,318,-1,-0.99912268,0.79703724,0.11396576,266.38855,261.7334,249.10454,227.05942,215.15063
197,318,-1,-1.1259978,2.1593132,0.11352443,267.16641,263.27228,248.28091,227.42548,215.25177
198,318,-1,-1.042329,3.5817921,0.11451142,268.39944,262.34509,248.36761,227.39175,215.25177
199,318,-1,-0.74712908,4.5940685,0.12821269,269.76492,262.0802,248.23756,227.41585,215.21806
200,318,-1,-0.68907017,5.1862345,0.13332902,270.28992,262.00311,247.91005,227.41824,215.15544
201,318,-1,-0.77332604,4.6727223,0.13439772,270.37903,261.63947,247.74388,227.71687,215.09764
202,318,-1,-0.92629975,3.7152495,0.14037445,270.35974,261.68283,249.23218,228.19371,215.00613
203,318,-1,-0.9088527,3.369859,0.143874,270.27545,263.29877,251.70303,228.3358,214.79179
204,318,-1,-0.86568415,2.9590719,0.14517577,270.9931,267.16641,253.10945,228.47066,214.98686
205,318,-1,-0.83993667,2.2851181,0.14261489,272.85471,271.1882,253.03961,228.90895,215.22769
206,318,-1,-1.2791011,2.5128016,0.14421371,276.03601,272.48141,253.84157,229.57364,215.44443
207,318,-1,-0.89529103,3.1367214,0.14354922,279.11615,273.67349,256.04269,230.44542,215.83217
208,318,-1,-0.73469663,2.4955299,0.13862437,281.36304,276.61157,258.52802,230.34427,216.17654
209,318,-1,-0.79874754,1.4110152,0.1332622,282.9549,280.82602,258.17883,230.15643,216.85326
210,318,-1,-1.2691156,1.0384901,0.13131639,285.76291,281.02588,256.20886,230.7585,217.17114
211,318,-1,-1.0689852,1.2039977,0.12984309,288.27472,276.98004,255.21909,231.12454,216.88457
212,318,-1,-0.99704963,1.2725919,0.13048752,288.07242,273.83005,255.16611,230.65253,216.87975
213,318,-1,-0.72685534,1.0278206,0.12888359,285.17529,272.52716,255.50327,230.5562,217.23857
214,318,-1,-0.76970279,0.82614487,0.12728183,282.93082,273.18463,255.75372,230.73923,217.64076
215,318,-1,-0.77787095,0.85856199,0.12888071,282.4588,273.26892,255.25279,231.33165,217.4216
216,318,0,-0.91740251,1.0766265,0.12990274,282.73093,272.67889,254.29672,230.96802,217.38066
217,318,0,-1.1988162,1.1336533,0.13050745,282.6683,271.19781,253.26118,230.69106,216.94237
218,318,0,-1.0486857,0.98586702,0.12806261,281.65927,270.81973,253.11186,230.4117,217.17355
219,318,0,-0.77478397,0.8545748,0.12927863,281.00903,270.53555,253.19133,230.39967,217.43846
220,318,0,-0.67893904,0.95216781,0.12871739,281.61591,270.65839,253.4442,231.01137,217.8575
221,318,0,-0.77804399,1.1423743,0.12844887,282.50696,270.54999,253.80304,231.49782,218.17297
222,318,0,0.81357223,1.1576906,0.12739255,282.29987,270.17432,254.54477,231.65677,218.66426
223,318,0,1.8758808,2.0855451,0.12393693,281.69778,270.80768,255.06737,231.77478,220.59087
224,318,0,2.9954379,7.8469477,0.13111758,281.03311,271.45792,255.22871,233.55447,219.77687
225,318,0,3.0211332,14.902146,0.16639198,281.93381,271.50607,255.90544,236.07109,205.11304
226,318,0,3.0532911,16.204773,0.14225568,282.59848,271.84805,259.77069,216.70877,206.87589
227,318,0,3.116997,23.713663,0.12429225,282.55032,273.40137,239.24757,219.04236,221.18811
228,318,1,3.1047442,14.580717,0.17918117,282.85135,270.37903,238.05789,236.77431,208.49422
229,318,1,3.3650501,13.003165,0.22924776,284.33002,253.33344,258.19327,217.51794,200.24356
230,318,1,3.2967823,14.906508,0.18235928,286.98633,265.51917,237.33301,217.93457,215.30235
231,318,1,3.089205,15.564518,0.19854154,270.90161,285.56784,251.75842,224.9257,205.19492
232,318,1,3.1257722,13.709591,0.15634201,280.47681,274.28278,237.80984,219.53604,235.99162
233,318,1,3.2800612,15.614755,0.22279724,307.23486,268.50058,245.1526,247.41396,218.76059
234,318,1,3.2030323,23.890385,0.20524079,310.81595,280.13004,267.86722,235.19931,206.97462
235,318,1,3.1450734,24.618799,0.1737657,317.92029,283.28482,265.57455,224.97388,213.0121
236,318,1,3.0655079,25.625273,0.11340637,311.95023,306.68097,253.67058,224.86069,232.40092
237,318,1,3.2288768,20.431116,0.22533724,315.04965,280.28174,250.30385,241.22957,210.35339
238,318,0,3.1709237,24.647299,0.18729812,335.34396,274.25629,263.68408,229.80724,233.73509
239,318,0,3.09412,24.083199,0.22519054,323.34366,277.50745,263.97308,245.13333,209.67908
240,318,0,3.0405841,18.274479,0.19950703,312.93762,306.11023,258.63159,225.27731,217.47218
241,318,0,2.7893798,19.052362,0.17622101,296.67709,279.7471,256.78204,234.47202,214.69305
242,318,0,2.0230074,12.624772,0.14878871,331.25958,299.94992,259.71768,228.10219,224.18156
243,318,0,1.5477672,9.0505772,0.16210312,336.47342,280.28415,251.23825,239.04529,218.60646
244,318,0,1.0098751,4.3306575,0.14135011,321.17383,284.64548,263.48419,234.50333,220.46082
245,318,0,-0.47742933,2.9906018,0.14241982,332.66116,275.07269,261.71896,236.49254,219.09534
246,318,0,-1.0481551,1.671234,0.13997158,316.33563,285.44983,261.12653,234.95126,219.13628
247,318,0,-1.0987839,0.82464248,0.13639051,297.9631,278.34552,261.02057,234.83807,219.10257
248,318,0,-1.1519446,0.76450741,0.13738266,300.72537,279.87234,260.72916,234.74655,218.93158
249,318,0,-1.1677347,0.84978336,0.13859966,296.01001,277.97946,260.12228,234.54666,219.15314
250,318,0,-1.1581089,1.0948385,0.13907146,292.17609,277.07877,260.35107,234.85733,219.23502
251,318,0,-1.1267412,1.5603065,0.14250468,290.63721,277.01135,261.39383,234.98256,219.03513
252,318,-1,-1.2063737,1.647095,0.14166528,289.12244,277.68082,261.68524,235.22339,219.06403
253,318,-1,-1.1018727,1.2849883,0.1394394,288.11819,278.75732,261.25174,235.29323,219.26633
254,318,-1,-0.99854994,0.96362352,0.13633162,288.7323,279.20526,260.00668,235.4016,219.36989
255,318,-1,-0.95806432,1.1981151,0.14140712,289.77747,278.28531,259.27939,235.80377,219.32413
256,318,-1,-0.9209671,1.4595109,0.14341547,290.93344,276.87646,258.74957,236.13371,219.34338
257,318,-1,-0.78908157,1.0372869,0.14266779,291.2489,275.99747,259.25772,235.8688,219.44453
258,318,-1,-0.77652663,0.8803373,0.1400701,290.23022,276.45505,259.69119,236.35045,220.00807
259,318,-1,-0.86853242,0.94357216,0.13929565,288.7901,277.33646,260.80139,236.39862,220.41266
260,318,-1,-0.97629058,1.3888735,0.13876306,289.40179,278.93311,262.59555,236.20595,220.64143
261,318,-1,-1.1092386,1.4764925,0.13887276,290.3699,280.26007,262.91104,236.80801,221.05325
262,318,-1,-1.1746594,1.536571,0.14129402,291.66553,281.11258,262.94235,237.14517,220.80038
263,318,-1,-0.99192697,1.1488688,0.146777,293.01175,280.73691,262.47516,237.69666,220.61253
264,318,-1,-0.97460997,1.0770001,0.14555132,292.28687,280.55145,262.21506,237.8243,220.48009
265,318,-1,-1.2088864,1.4653385,0.14632793,291.70166,280.61649,262.42456,237.85802,220.62218
266,318,-1,-1.1489277,1.7107663,0.14655706,291.98343,281.2619,262.47754,237.26558,220.40302
267,318,-1,-0.97455937,1.9178669,0.14524151,293.2309,281.94583,262.41495,236.96696,220.59087
268,318,-1,-0.8586517,1.6088068,0.142703,294.54822,281.96512,262.728,237.07774,220.61736
269,318,-1,-0.78997982,1.3262001,0.13499816,295.84143,282.62738,263.05792,236.68761,221.10623
270,318,-1,-0.92353666,0.92409968,0.13333528,295.98593,282.59848,261.98627,236.7141,221.36873
271,318,-1,-1.0467784,0.72923672,0.13308059,295.8848,281.79413,261.46368,236.65871,221.63605
272,318,-1,-0.82532185,0.9880842,0.1327437,295.64636,280.73691,260.99649,236.91879,221.95874
273,318,-1,-0.91869044,0.8668769,0.13298012,294.57712,279.85788,260.57263,237.30652,222.34166
274,318,-1,-1.005803,0.91310853,0.13275766,292.80225,278.55261,260.51001,238.11569,222.21643
275,318,-1,-1.0784432,0.88412052,0.12963656,291.64145,277.68564,261.62262,237.71593,222.40428
276,318,-1,-1.0236278,0.69930089,0.12962782,290.30005,278.74048,261.38422,237.35228,222.43799
277,318,-1,-0.88967586,0.56842422,0.12954827,289.62335,279.1619,260.68341,237.33542,222.24051
278,318,-1,-0.82514584,0.60380137,0.13000853,289.81119,278.4274,260.02594,237.06088,222.27904
279,318,-1,-0.83325732,0.73125708,0.13062835,290.46381,277.61581,259.26736,237.09219,222.2357
280,318,-1,-0.97038919,0.88136822,0.13133568,290.04239,276.79941,259.19028,237.23668,221.9467
281,318,-1,-0.8106305,0.94460547,0.13158765,289.57278,276.23346,259.65268,237.28726,222.10083
282,318,-1,-0.75536561,0.7564674,0.12991703,288.67209,276.33463,260.17767,237.26799,222.47171
283,318,-1,-0.82884204,0.61134291,0.12855382,288.19284,276.96317,259.94647,237.27281,222.68604
284,318,-1,-1.0541663,0.5721333,0.1285964,287.99295,277.56525,259.92239,237.90376,222.7944
285,318,-1,-1.1815985,0.56587434,0.12895812,288.45053,277.28348,260.72433,238.12292,222.84258
286,318,-1,-1.1016109,0.53126699,0.12922914,289.38251,277.37259,261.23007,238.53473,223.02802
287,318,-1,-0.89030617,0.64583069,0.12974156,289.24283,277.9939,262.44144,238.75388,222.90279
288,318,-1,-1.0423717,0.70119292,0.12946245,288.48663,278.897,263.42157,238.69127,222.67641
289,318,-1,-1.2028,0.65061957,0.12885191,288.48425,280.36362,263.55884,238.52269,222.84258
290,318,-1,-1.1492829,0.53639966,0.12902983,288.80453,281.10294,263.45047,238.43118,223.09303
291,318,-1,-1.2588997,0.47926208,0.12924615,289.07425,281.62796,263.17834,238.51065,223.0545
292,318,-1,-1.2510848,0.41492996,0.12895831,289.67633,280.9657,263.38306,238.60457,223.36757
293,318,-1,-1.0616781,0.5743283,0.12961642,289.38974,280.87659,263.74911,238.44803,223.36035
294,318,-1,-0.98576766,0.75210923,0.12918817,289.12723,281.14389,263.87433,238.50583,223.33867
295,318,-1,-1.1442194,0.59473336,0.12748417,289.04053,281.15836,263.32285,238.62384,223.6951
296,318,-1,-1.095395,0.42789358,0.12720782,289.27896,280.74652,263.42639,238.49138,223.8998
297,318,-1,-1.121525,0.54495758,0.12793915,289.20914,280.34677,263.32526,238.48175,223.88293
298,318,-1,-0.81513345,0.58630645,0.12776063,289.48367,280.05295,263.01941,238.51306,223.71677
299,318,-1,-0.75671625,0.57584172,0.12717253,289.6691,279.74231,263.03867,238.47212,223.86848
300,318,-1,-0.65926754,0.49980256,0.12562069,289.60889,280.01443,263.01941,238.85985,224.27789
301,318,-1,-0.80027026,0.48472819,0.12507975,289.00925,279.72784,263.29153,238.99953,224.59819
302,318,-1,-0.92826581,0.59170783,0.12506141,289.11038,280.25043,262.86526,239.40411,224.77399
303,318,-1,-0.71344566,0.7485829,0.12475642,289.04294,279.98795,263.00977,239.24275,224.5717
304,318,-1,-0.87893587,0.6578474,0.12477959,289.16336,279.58817,263.2265,239.02843,224.23213
305,318,-1,-0.7081269,0.82057452,0.12472711,289.5824,279.84586,262.47754,238.63588,224.67044
306,318,-1,-1.1536331,0.64908266,0.12508954,288.98755,279.62189,261.62262,238.85503,225.04854
307,318,-1,-1.1349101,0.81045127,0.12623419,288.98035,278.57187,261.76953,239.18977,224.80771
308,318,-1,-0.85401231,1.0926845,0.12549692,289.04056,278.20584,261.97421,239.1368,224.55003
309,318,-1,-1.1163052,0.96077913,0.12592807,288.73468,278.56226,261.849,239.01398,224.2514
310,318,-1,-0.9791373,0.83946091,0.1242292,288.01462,278.62488,261.46609,238.68886,224.74028
311,318,-1,-1.2182841,1.0152535,0.12259524,288.87198,278.38162,260.76047,238.60457,224.96906
312,318,-1,-1.1169529,0.96684164,0.122221,289.43307,277.58932,260.87848,238.72258,224.88959
313,318,-1,-0.92316133,0.96645951,0.12191058,289.49091,277.03543,260.41849,238.72739,224.95943
314,318,-1,-0.99243844,0.92527777,0.11952556,289.13446,276.98004,260.49075,238.68886,225.22192
315,318,-1,-1.0743223,0.86285561,0.11976386,288.52759,276.16122,260.5076,238.77315,225.17377
316,318,-1,-0.93147022,0.85997224,0.11809022,288.46738,276.20938,260.20175,238.54436,225.47479
317,318,-1,-0.81115144,0.87722236,0.11834615,287.9183,276.30573,259.8959,238.87189,225.15932
318,318,-1,-0.63648003,0.94412529,0.11850897,287.54501,276.22144,259.68881,238.75148,224.97629
319,318,-1,-0.24550745,0.48870644,0.11520603,287.3042,275.78796,259.76346,238.09883,225.246
320,318,-1,-0.34997073,0.64897746,0.11374595,287.08264,275.39783,259.30829,238.05309,225.87456
321,318,-1,-0.82652098,0.74258924,0.11202578,286.69733,274.78851,259.26978,238.70813,226.43568
322,318,-1,-1.0436262,0.81158006,0.11062422,286.38907,274.49472,259.42148,239.08623,226.56332
323,318,-1,-0.89703238,0.90206021,0.11008256,285.67621,274.09253,259.74179,239.2235,226.50552
324,318,-1,-0.90399218,0.77679545,0.11136209,284.82129,274.07809,259.59006,239.02843,226.42606
325,318,-1,-1.0225714,0.73176247,0.11091351,283.89893,273.936,259.44797,238.98026,226.75839
326,318,-1,-1.0721824,0.91354465,0.11110148,283.98804,273.95767,259.06989,239.01639,226.66447
327,318,-1,-0.88571918,1.1192267,0.11202864,283.59067,273.42786,259.10599,239.37762,226.63557
328,318,-1,-0.87270015,1.1472398,0.11202533,283.58105,273.07867,259.54672,239.41856,226.62593
329,318,-1,-1.1400034,0.9170509,0.1112591,283.3017,273.50012,259.72974,239.12956,226.81378
330,318,-1,-0.94420433,0.72008353,0.11162661,283.08252,273.86615,259.73215,239.29814,226.80415
331,318,-1,-0.97583914,0.83117372,0.11347521,283.15237,273.93842,259.78513,239.36557,226.51276
332,318,-1,-1.150339,0.9249289,0.11356134,283.49194,273.7337,260.15359,239.2283,226.4959
333,318,-1,-1.1778668,0.79720855,0.11360674,283.75443,274.28278,260.32941,239.11993,226.45737
334,318,-1,-1.2204417,0.62333196,0.11332499,283.86761,274.38394,260.90738,239.29092,226.40196
335,318,-1,-1.0024072,0.66661054,0.11298123,283.78333,274.95468,260.9772,239.05492,226.5585
336,318,-1,-1.2035502,0.73429608,0.1127369,283.95673,275.49173,260.8833,239.17291,226.85231
337,318,-1,-1.3923867,1.3070248,0.11328799,284.46246,275.40744,261.16025,239.36076,226.63557
338,318,-1,-1.2732704,1.7662135,0.109946,284.61899,275.2485,261.75507,239.4306,226.86194
339,318,-1,-1.2439616,1.8363658,0.10852534,284.46729,275.62418,262.138,239.41133,227.06906
340,318,-1,-1.182059,1.9353389,0.10802007,284.16626,276.02396,261.62744,239.35353,227.1124
341,318,-1,-1.1372733,1.8279185,0.10710386,284.14218,276.4165,260.61838,239.35835,227.23764
342,318,-1,-1.0273025,1.5549875,0.10500953,284.22165,275.41708,260.1825,239.27888,227.55553
343,318,-1,-1.0939016,1.2151355,0.10489964,284.49377,274.34781,259.6575,239.24998,227.71446
344,318,-1,-1.1823763,0.8976776,0.10552146,284.36371,273.93359,259.224,239.30055,227.85896
345,318,-1,-1.0139388,0.92727739,0.10624673,283.52808,273.22797,258.9278,239.32224,227.67834
346,318,-1,-0.75737852,1.0361507,0.10714817,283.1572,272.79691,258.69659,239.3439,227.464
347,318,-1,-0.71595883,1.1890813,0.10642833,282.93082,272.53439,258.54486,239.07419,227.65666
348,318,-1,-0.97994065,1.6509963,0.10694496,282.53104,272.53439,258.36426,239.03806,227.64703
349,318,-1,-1.1110413,1.8832201,0.11032307,282.13849,272.4212,258.47263,239.32704,227.81079
350,318,-1,-1.2194527,1.9736371,0.11459444,282.02051,271.98291,258.93021,239.58232,227.90712
351,318,-1,-1.1518468,2.0188389,0.11674822,281.97955,272.3851,259.6864,239.92911,227.86859
352,318,-1,-1.1250281,1.4535075,0.11629747,281.86154,273.63739,260.06207,240.30962,227.95047
353,318,-1,-1.2782686,0.91587818,0.11832973,281.53162,274.5766,261.93811,240.64676,227.8421
354,318,-1,-1.1372713,0.75151551,0.118204,282.21075,275.77109,263.2193,240.84906,227.93362
355,318,-1,-1.2524177,0.81523871,0.1185168,282.98138,278.34311,263.68408,240.84424,228.25151
356,318,-1,-1.266351,0.71491921,0.12095665,283.41248,280.065,263.17352,241.26086,228.49715
357,318,-1,-1.3346928,0.77387959,0.12162713,285.45465,279.93015,263.00015,241.48003,228.04199
358,318,-1,-1.2264357,0.95937181,0.12404622,287.63171,279.55685,263.23132,241.48242,228.22742
359,318,-1,-0.92733008,1.1144331,0.12473173,289.12003,279.72784,263.6889,241.57394,228.25391
360,318,-1,-0.92588717,1.1364546,0.12529466,289.51016,280.2673,264.09348,241.57877,228.22261
361,318,-1,-0.90424514,0.97816074,0.12498328,290.23264,281.35822,264.3295,241.79068,228.30208
362,318,-1,-0.8104853,0.75478131,0.12362971,291.0755,281.73633,264.5968,241.74493,228.44417
363,318,-1,-0.85343391,0.63490134,0.12426906,291.7691,282.06625,264.7991,241.88942,228.57661
364,318,-1,-0.80568206,0.78791362,0.12542357,292.60236,282.18909,264.71964,241.86052,228.51881
365,318,-1,-0.78590941,1.1710838,0.12470652,293.10809,282.37451,264.74371,242.10617,228.65128
366,318,-1,-0.81499547,1.1376188,0.12480989,293.4332,282.01569,265.31207,242.30124,228.37192
367,318,-1,-0.76330221,0.83837962,0.12333753,293.41153,282.58643,265.64682,241.84848,228.47548
368,318,-1,-0.72394872,0.72592777,0.12224862,293.06232,283.03436,264.76538,241.90628,228.7765
369,318,-1,-0.94738907,0.99807769,0.1232443,292.86725,283.19571,264.46918,242.08208,229.09439
370,318,-1,-0.82947296,1.3955984,0.12429252,293.7583,282.11441,264.56067,242.27956,229.23166
371,318,-1,-1.117925,1.1895313,0.12265729,294.43744,281.95065,264.76779,242.40479,229.63383
372,318,-1,-1.1660973,0.91617197,0.12308327,293.32483,282.44916,265.08328,242.72267,229.71332
373,318,-1,-0.83250982,0.65707439,0.12329706,292.62643,282.45639,265.63235,242.99481,229.81686
374,318,-1,-0.94610918,0.61024338,0.12292458,292.81909,282.54309,266.32111,243.27899,229.98303
375,318,-1,-1.1322669,0.77184868,0.12143058,292.69867,283.76648,266.51617,243.4283,230.32742
376,318,-1,-0.970056,0.4014934,0.12053094,292.90097,284.53229,266.6655,243.43071,230.45505
377,318,-1,-0.76119608,0.45181024,0.12092112,293.74628,284.07474,266.13327,243.5463,230.52249
378,318,-1,-0.82418084,0.4907569,0.12038359,294.02802,284.44562,265.96228,243.52704,230.94151
379,318,-1,-0.98164147,0.48368704,0.12090271,294.33386,282.77429,265.7648,243.90031,230.85001
380,318,-1,-0.91755319,0.47881812,0.12102522,294.88297,282.4588,266.3717,244.15077,231.10529
381,318,-1,-0.88639653,0.57066017,0.12116497,294.16772,282.34802,266.48969,244.19412,231.22328
382,318,-1,-0.80642122,0.65781003,0.12075276,293.6138,282.65628,266.00806,244.28563,231.21365
383,318,-1,-0.57316917,0.69764876,0.12032415,293.83777,282.82245,265.80093,244.41327,231.41594
193,319,-1,-0.82883364,0.72664732,0.11263611,266.89188,259.26254,247.56808,226.64279,214.7942
194,319,-1,-0.8818686,0.90122974,0.11324828,266.68716,260.2403,248.37003,226.94623,214.89053
195,319,-1,-0.84437555,2.3876691,0.11255741,266.6944,261.44922,248.23517,227.07387,215.14099
196,319,-1,-0.89137256,4.1409698,0.11362885,267.53729,262.13559,248.49767,227.36526,215.20361
197,319,-1,-0.95339108,4.770421,0.11484822,268.48615,261.7912,248.49767,227.10759,215.08319
198,319,-1,-0.89741182,4.4343238,0.11910219,269.52649,262.10428,247.72943,227.3195,215.07356
199,319,-1,-1.0105748,3.8508029,0.13358241,269.59152,261.94293,248.27611,227.73373,214.8231
